Institution Name,State,Year,Revenue
Oklahoma State University-Main Campus,Oklahoma,2015,874058657
Oklahoma State University-Main Campus,Oklahoma,2014,859502450
Oklahoma State University-Main Campus,Oklahoma,2013,828490185
Oklahoma State University-Main Campus,Oklahoma,2012,816983389
Oklahoma State University-Main Campus,Oklahoma,2011,776528276
Oklahoma State University-Main Campus,Oklahoma,2010,900446787
Oklahoma State University-Main Campus,Oklahoma,2009,723978919
Oklahoma State University-Main Campus,Oklahoma,2008,691149974
Oklahoma State University-Main Campus,Oklahoma,2007,671831598
Oklahoma State University-Main Campus,Oklahoma,2006,619556778
Oklahoma State University-Main Campus,Oklahoma,2005,535769150
Oklahoma State University-Main Campus,Oklahoma,2004,514012558
Oklahoma State University-Main Campus,Oklahoma,2003,472146051
Oklahoma State University-Main Campus,Oklahoma,2002,454247363
Oklahoma State University-Oklahoma City,Oklahoma,2022,42864588
Oklahoma State University-Oklahoma City,Oklahoma,2021,38380096
Oklahoma State University-Oklahoma City,Oklahoma,2020,52883310
Oklahoma State University-Oklahoma City,Oklahoma,2019,59515356
Oklahoma State University-Oklahoma City,Oklahoma,2018,56019967
Oklahoma State University-Oklahoma City,Oklahoma,2017,52053503
Oklahoma State University-Oklahoma City,Oklahoma,2016,63871240
Oklahoma State University-Oklahoma City,Oklahoma,2015,39752409
Oklahoma State University-Oklahoma City,Oklahoma,2014,44887061
Oklahoma State University-Oklahoma City,Oklahoma,2013,46214609
Oklahoma State University-Oklahoma City,Oklahoma,2012,45482061
Oklahoma State University-Oklahoma City,Oklahoma,2011,45095299
Oklahoma State University-Oklahoma City,Oklahoma,2010,43899420
Oklahoma State University-Oklahoma City,Oklahoma,2009,35399707
Oklahoma State University-Oklahoma City,Oklahoma,2008,35480190
Oklahoma State University-Oklahoma City,Oklahoma,2007,30748587
Oklahoma State University-Oklahoma City,Oklahoma,2006,26807438
Oklahoma State University-Oklahoma City,Oklahoma,2005,26338335
Oklahoma State University-Oklahoma City,Oklahoma,2004,24013615
Oklahoma State University-Oklahoma City,Oklahoma,2003,22564303
Oklahoma State University-Oklahoma City,Oklahoma,2002,19737903
Old Dominion University,Virginia,2022,637737530
Old Dominion University,Virginia,2021,568343637
Old Dominion University,Virginia,2020,566678948
Old Dominion University,Virginia,2019,514577122
Old Dominion University,Virginia,2018,512695200
Old Dominion University,Virginia,2017,499860667
Old Dominion University,Virginia,2016,492893345
Old Dominion University,Virginia,2015,456653514
Old Dominion University,Virginia,2014,452857453
Old Dominion University,Virginia,2013,411212242
Old Dominion University,Virginia,2012,386855676
Old Dominion University,Virginia,2011,395158366
Old Dominion University,Virginia,2010,355381396
Old Dominion University,Virginia,2009,344947634
Old Dominion University,Virginia,2008,345846383
Old Dominion University,Virginia,2007,309806608
Old Dominion University,Virginia,2006,268199649
Old Dominion University,Virginia,2005,240246341
Old Dominion University,Virginia,2004,214076014
Old Dominion University,Virginia,2003,197636393
Old Dominion University,Virginia,2002,204624595
Oregon Health & Science University,Oregon,2022,3909779000
Oregon Health & Science University,Oregon,2021,4179246000
Oregon Health & Science University,Oregon,2020,3498854000
Oregon Health & Science University,Oregon,2019,3392635000
Oregon Health & Science University,Oregon,2018,3199957000
Oregon Health & Science University,Oregon,2017,3022900000
Oregon Health & Science University,Oregon,2016,3167529000
Oregon Health & Science University,Oregon,2015,2592115000
Oregon Health & Science University,Oregon,2014,2426028000
Oregon Health & Science University,Oregon,2013,2265195000
Oregon Health & Science University,Oregon,2012,2045074000
Oregon Health & Science University,Oregon,2011,2044664000
Oregon Health & Science University,Oregon,2010,1936178000
Oregon Health & Science University,Oregon,2009,1702691000
Oregon Health & Science University,Oregon,2008,1543470000
Oregon Health & Science University,Oregon,2007,1522281000
Oregon Health & Science University,Oregon,2006,1377153000
Oregon Health & Science University,Oregon,2005,1286676000
Oregon Health & Science University,Oregon,2004,1201299000
Oregon Health & Science University,Oregon,2003,1117408000
Oregon Health & Science University,Oregon,2002,1068511000
Oregon Institute of Technology,Oregon,2022,129621672
Oregon Institute of Technology,Oregon,2021,118519231
Oregon Institute of Technology,Oregon,2020,108386587
Oregon Institute of Technology,Oregon,2019,104703373
Oregon Institute of Technology,Oregon,2018,87890894
Oregon Institute of Technology,Oregon,2017,80252537
Oregon Institute of Technology,Oregon,2016,72535995
Oregon Institute of Technology,Oregon,2015,70616925
Oregon Institute of Technology,Oregon,2014,61187428
Oregon Institute of Technology,Oregon,2013,60639313
Oregon Institute of Technology,Oregon,2012,55132604
Oregon Institute of Technology,Oregon,2011,59607298
Oregon Institute of Technology,Oregon,2010,58212789
Oregon Institute of Technology,Oregon,2009,59367441
Oregon Institute of Technology,Oregon,2008,60929395
Oregon Institute of Technology,Oregon,2007,47767489
Oregon Institute of Technology,Oregon,2006,44916411
Oregon Institute of Technology,Oregon,2005,42426453
Oregon Institute of Technology,Oregon,2004,39912294
Oregon Institute of Technology,Oregon,2003,37099885
Oregon Institute of Technology,Oregon,2002,42481168
Oregon State University,Oregon,2022,1430748587
Oregon State University,Oregon,2021,1313920773
Oregon State University,Oregon,2020,1328299538
Oregon State University,Oregon,2019,1274723883
Oregon State University,Oregon,2018,1198965898
Oregon State University,Oregon,2017,1133887227
Oregon State University,Oregon,2016,1096487380
Oregon State University,Oregon,2015,1280871224
Oregon State University,Oregon,2014,936324419
Oregon State University,Oregon,2013,878793583
Oregon State University,Oregon,2012,819971836
Oregon State University,Oregon,2011,791822462
Oregon State University,Oregon,2010,749060875
Oregon State University,Oregon,2009,715615932
Oregon State University,Oregon,2008,690336718
Oregon State University,Oregon,2007,622955683
Oregon State University,Oregon,2006,607327373
Oregon State University,Oregon,2005,567711862
Oregon State University,Oregon,2004,526633801
Oregon State University,Oregon,2003,499735686
Oregon State University,Oregon,2002,555060381
Palm Beach State College,Florida,2022,250202841
Palm Beach State College,Florida,2021,213537128
Palm Beach State College,Florida,2020,198848505
Palm Beach State College,Florida,2019,190449526
Palm Beach State College,Florida,2018,195354229
Palm Beach State College,Florida,2017,185612112
Palm Beach State College,Florida,2016,173443958
Palm Beach State College,Florida,2015,175703660
Palm Beach State College,Florida,2014,167773593
Palm Beach State College,Florida,2013,161078173
Palm Beach State College,Florida,2012,163326473
Palm Beach State College,Florida,2011,188822701
Palm Beach State College,Florida,2010,152953847
Palm Beach State College,Florida,2009,139699576
Palm Beach State College,Florida,2008,134173200
Palm Beach State College,Florida,2007,137753400
Palm Beach State College,Florida,2006,123225436
Palm Beach State College,Florida,2005,110389614
Palm Beach State College,Florida,2004,113157056
Palm Beach State College,Florida,2003,95257447
Palm Beach State College,Florida,2002,107611200
Pasco-Hernando State College,Florida,2022,119624464
Pasco-Hernando State College,Florida,2021,81888045
Pasco-Hernando State College,Florida,2020,77293914
Pasco-Hernando State College,Florida,2019,77563011
Pasco-Hernando State College,Florida,2018,79357188
Pasco-Hernando State College,Florida,2017,75790427
Pasco-Hernando State College,Florida,2016,77986892
Pasco-Hernando State College,Florida,2015,82791937
Pasco-Hernando State College,Florida,2014,74516995
Pasco-Hernando State College,Florida,2013,58041383
Pasco-Hernando State College,Florida,2012,60595961
Pasco-Hernando State College,Florida,2011,97495886
Pasco-Hernando State College,Florida,2010,64132347
Pasco-Hernando State College,Florida,2009,70214410
Pasco-Hernando State College,Florida,2008,76954474
Pasco-Hernando State College,Florida,2007,51449740
Pasco-Hernando State College,Florida,2006,43288423
Pasco-Hernando State College,Florida,2005,44234484
Pasco-Hernando State College,Florida,2004,39176128
Pasco-Hernando State College,Florida,2003,35402769
Pasco-Hernando State College,Florida,2002,31743934
Pensacola State College,Florida,2022,119491023
Pensacola State College,Florida,2021,92111691
Pensacola State College,Florida,2020,84006285
Pensacola State College,Florida,2019,87646806
Pensacola State College,Florida,2018,80454530
Pensacola State College,Florida,2017,86671160
Pensacola State College,Florida,2016,76454259
Pensacola State College,Florida,2015,83769534
Pensacola State College,Florida,2014,82095829
Pensacola State College,Florida,2013,78701351
Pensacola State College,Florida,2012,79703827
Pensacola State College,Florida,2011,85680942
Pensacola State College,Florida,2010,79631745
Pensacola State College,Florida,2009,84642373
Pensacola State College,Florida,2008,84152222
Pensacola State College,Florida,2007,78213742
Pensacola State College,Florida,2006,71990600
Pensacola State College,Florida,2005,66464418
Pensacola State College,Florida,2004,66288886
Pensacola State College,Florida,2003,67723671
Pensacola State College,Florida,2002,72786121
Peru State College,Nebraska,2022,31192314
Peru State College,Nebraska,2021,27572952
Peru State College,Nebraska,2020,27013550
Peru State College,Nebraska,2019,27094847
Peru State College,Nebraska,2018,29199723
Peru State College,Nebraska,2017,27041525
Peru State College,Nebraska,2016,27104733
Peru State College,Nebraska,2015,26368021
Peru State College,Nebraska,2014,28164060
Peru State College,Nebraska,2013,25309269
Peru State College,Nebraska,2012,21756015
Peru State College,Nebraska,2011,25285131
Peru State College,Nebraska,2010,21088915
Peru State College,Nebraska,2009,18958382
Peru State College,Nebraska,2008,19920459
Peru State College,Nebraska,2007,16802844
Peru State College,Nebraska,2006,16204544
Peru State College,Nebraska,2005,15093369
Peru State College,Nebraska,2004,13092058
Peru State College,Nebraska,2003,12833710
Peru State College,Nebraska,2002,15527105
Pikes Peak State College,Colorado,2022,117671300
Pikes Peak State College,Colorado,2021,125100285
Pikes Peak State College,Colorado,2020,111749802
Pikes Peak State College,Colorado,2019,103222603
Pikes Peak State College,Colorado,2018,100743018
Pikes Peak State College,Colorado,2017,91872730
Pikes Peak State College,Colorado,2016,93610706
Pikes Peak State College,Colorado,2015,90842907
Pikes Peak State College,Colorado,2014,87373437
Pikes Peak State College,Colorado,2013,86377902
Pikes Peak State College,Colorado,2012,84594000
Pikes Peak State College,Colorado,2011,87511053
Pikes Peak State College,Colorado,2010,73755798
Pikes Peak State College,Colorado,2009,73519659
Pikes Peak State College,Colorado,2008,60721884
Pikes Peak State College,Colorado,2007,53886803
Pikes Peak State College,Colorado,2006,50542983
Pikes Peak State College,Colorado,2005,47671967
Pikes Peak State College,Colorado,2004,45423650
Pikes Peak State College,Colorado,2003,45665291
Pikes Peak State College,Colorado,2002,45945142
Plymouth State University,New Hampshire,2022,109739351
Plymouth State University,New Hampshire,2021,113947403
Plymouth State University,New Hampshire,2020,98803794
Plymouth State University,New Hampshire,2019,106182658
Plymouth State University,New Hampshire,2018,110130841
Plymouth State University,New Hampshire,2017,109161270
Plymouth State University,New Hampshire,2016,104397625
Plymouth State University,New Hampshire,2015,101576817
Plymouth State University,New Hampshire,2014,109064680
Plymouth State University,New Hampshire,2013,103450241
Plymouth State University,New Hampshire,2012,102326920
Plymouth State University,New Hampshire,2011,105223500
Plymouth State University,New Hampshire,2010,96441978
Plymouth State University,New Hampshire,2009,90036365
Plymouth State University,New Hampshire,2008,89622611
Plymouth State University,New Hampshire,2007,84564457
Plymouth State University,New Hampshire,2006,77581883
Plymouth State University,New Hampshire,2005,69630132
Plymouth State University,New Hampshire,2004,65624719
Plymouth State University,New Hampshire,2003,70539165
Plymouth State University,New Hampshire,2002,55618567
Polk State College,Florida,2022,103906625
Polk State College,Florida,2021,87089159
Polk State College,Florida,2020,81855297
Polk State College,Florida,2019,78609483
Polk State College,Florida,2018,77539517
Polk State College,Florida,2017,81276224
Polk State College,Florida,2016,78012243
Polk State College,Florida,2015,91015118
Polk State College,Florida,2014,90388957
Polk State College,Florida,2013,86321289
Polk State College,Florida,2012,69549923
